index,name,path,length,lengths_mean_dist,pdb_id
5951,d1qbaa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qbaa2,173,0.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1qbaa2.pdb
5037,d3ck2a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ck2a1,173,0.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d3ck2a1.pdb
5039,d1v3wa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v3wa_,173,0.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1v3wa_.pdb
7236,d1clia2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1clia2,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1clia2.pdb
875,d1kt7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kt7a_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1kt7a_.pdb
4187,d1tg7a4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tg7a4,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1tg7a4.pdb
10464,d3iija_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3iija_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d3iija_.pdb
2475,d1zvfa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zvfa1,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1zvfa1.pdb
727,d1aoca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1aoca_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1aoca_.pdb
2932,d1zpda1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zpda1,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1zpda1.pdb
8919,d2ew0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ew0a1,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d2ew0a1.pdb
6593,d1ozha2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ozha2,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1ozha2.pdb
6549,d1tc1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tc1a_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1tc1a_.pdb
5224,d3doua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3doua_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d3doua_.pdb
7364,d1bvoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bvoa_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1bvoa_.pdb
10159,d1kgda_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kgda_,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1kgda_.pdb
11029,d1tf5a4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tf5a4,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1tf5a4.pdb
10998,d2zjrs1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zjrs1,175,1.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d2zjrs1.pdb
6682,d1igra2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1igra2,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1igra2.pdb
2182,d1xzoa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xzoa1,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1xzoa1.pdb
5929,d2q66a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q66a3,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2q66a3.pdb
4897,d1koea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1koea_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1koea_.pdb
7636,d1yj5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yj5a2,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1yj5a2.pdb
671,d3bvfa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bvfa_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d3bvfa_.pdb
4130,d2hqva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hqva1,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2hqva1.pdb
5374,d2vxxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vxxa_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2vxxa_.pdb
2263,d1lkia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lkia_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1lkia_.pdb
3448,d3pr1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3pr1a_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d3pr1a_.pdb
526,d2wfia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wfia_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2wfia_.pdb
2246,d1vioa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vioa1,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1vioa1.pdb
1327,d1vkfa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vkfa_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1vkfa_.pdb
10000,d1r17a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r17a2,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1r17a2.pdb
4492,d1zk5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zk5a_,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1zk5a_.pdb
6947,d1ei1a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ei1a1,172,1.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1ei1a1.pdb
4451,d1zbsa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zbsa1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1zbsa1.pdb
4942,d1jfua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jfua_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1jfua_.pdb
3896,d1p0ya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p0ya1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1p0ya1.pdb
3261,d1a6ca1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1a6ca1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1a6ca1.pdb
10413,d1vkna1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vkna1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1vkna1.pdb
7063,d3o69a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3o69a_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d3o69a_.pdb
10533,d3n10a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3n10a_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d3n10a_.pdb
4389,d1guqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1guqa1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1guqa1.pdb
2921,d1f6ba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1f6ba_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1f6ba_.pdb
8032,d1wlta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wlta1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1wlta1.pdb
7319,d2q0zx1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q0zx1,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d2q0zx1.pdb
10206,d1t3qc2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t3qc2,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1t3qc2.pdb
771,d2iwra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2iwra_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d2iwra_.pdb
2665,d1uz5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uz5a2,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1uz5a2.pdb
2818,d1nsla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nsla_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1nsla_.pdb
10951,d2gf9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gf9a_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d2gf9a_.pdb
42,d1bd7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bd7a_,176,2.125055748818113,G:\code\ss_ml\scp40pdb\pdb\d1bd7a_.pdb
7145,d1ydwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ydwa2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1ydwa2.pdb
7841,d1ez4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ez4a2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1ez4a2.pdb
1257,d2btoa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2btoa2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2btoa2.pdb
7041,d1p3y1_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p3y1_,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1p3y1_.pdb
9002,d2vnga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vnga1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2vnga1.pdb
3567,d2g5ca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g5ca2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2g5ca2.pdb
3288,d1zc6a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zc6a2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1zc6a2.pdb
7733,d1nqza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nqza_,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1nqza_.pdb
1351,d2hhva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hhva1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2hhva1.pdb
9831,d1zs3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zs3a1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1zs3a1.pdb
8447,d1t9ba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t9ba1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1t9ba1.pdb
157,d2a2ka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2a2ka_,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2a2ka_.pdb
8595,d1guqa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1guqa2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1guqa2.pdb
4250,d1mkma2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mkma2,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1mkma2.pdb
1426,d1cf2o1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cf2o1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1cf2o1.pdb
9519,d2akja4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2akja4,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d2akja4.pdb
2424,d3qjga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3qjga_,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d3qjga_.pdb
7413,d1h2ba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h2ba1,171,2.874944251181887,G:\code\ss_ml\scp40pdb\pdb\d1h2ba1.pdb
